A,SH,SOG,G,away_team,date,home_team,match_id,number,player,position,season,team,team_side
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,16,Prince Amanda,,2024-25,UBC Okanagan,home
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,17,Frankroy Cain,,2024-25,UBC Okanagan,home
1,1,1,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,19,Eric Normandeau,D,2024-25,UBC Okanagan,home
0,6,1,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,23,David Chung,M,2024-25,UBC Okanagan,home
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,1,Ronan Woodroffe,GK,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,3,Matteo Clarke,,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,5,Mark Perizzolo,D,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,7,Dario Fedele,F,2024-25,Alberta,away
0,1,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,8,Spencer Mellett,,2024-25,Alberta,away
0,2,1,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,10,Malachi Emerson,F,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,12,Sam Cote,,2024-25,Alberta,away
0,2,2,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,13,Alex Sol,MF,2024-25,Alberta,away
0,3,2,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,14,Oliver Deveau,F,2024-25,Alberta,away
0,1,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,15,Jacob York,D,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,17,Ian Klumpen,D,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,18,Jaise Shaw,,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,19,Rory Clements,MF,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,20,Tavin Williams,D,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,23,Andrew Matsugu,,2024-25,Alberta,away
0,0,0,0,Alberta,Fri. 13,UBC Okanagan,2024-25__fri-13__ubc-okanagan__alberta,26,Luka Brzica,MF,2024-25,Alberta,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,3,Jamal Ajab,M,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,4,Lucio Rivera,D,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,5,Jakob Sievert,M,2024-25,Thompson Rivers,home
1,5,4,2,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,7,Rakan Yassin,F,2024-25,Thompson Rivers,home
0,2,2,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,8,Ali Yildiz,M,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,11,Nicolas Luczkiewicz,M,2024-25,Thompson Rivers,home
1,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,14,Kayden Dugas,F,2024-25,Thompson Rivers,home
0,1,1,1,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,15,Abhiroop Sandhu,,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,22,Oleksandr Popravka,GK,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,23,Samuel Vieira,F,2024-25,Thompson Rivers,home
0,2,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,28,Chance Carter,M,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,34,Philip Wutzl,D,2024-25,Thompson Rivers,home
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,1,Luca Ortu,GK,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,2,Domenico Comita,M,2024-25,MacEwan,away
1,1,1,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,5,Elijah Dos Santos,D,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,6,Zach Hamedi,M,2024-25,MacEwan,away
0,2,2,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,9,Lachlan Will,F,2024-25,MacEwan,away
0,1,1,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,10,Minwoo Kang,M,2024-25,MacEwan,away
0,1,1,1,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,11,Ryan Olak,,2024-25,MacEwan,away
0,2,1,1,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,12,Jonathan Rinaldi,M,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,19,Marcus D'Andrea,M,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,21,Mel Nelissen,,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,22,Tommy Moon,,2024-25,MacEwan,away
0,1,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,23,Soren Kaczor,M,2024-25,MacEwan,away
0,0,0,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,25,Lucas Kirnon,D,2024-25,MacEwan,away
0,1,1,0,MacEwan,Fri. 13,Thompson Rivers,2024-25__fri-13__thompson-rivers__macewan,27,Abdel Coulibaly,D,2024-25,MacEwan,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,1,Aidan Dumoulin,G,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,2,Hyunsoo Ryu,D,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,3,Timon Haetscher,,2024-25,Trinity Western,home
1,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,4,Ethan Keen,D,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,5,Caden Rogozinski,D,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,6,Alex Kemsley,,2024-25,Trinity Western,home
0,2,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,7,Josh Flaksman,F,2024-25,Trinity Western,home
0,1,1,1,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,8,Skyler Rogers,M,2024-25,Trinity Western,home
0,1,1,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,9,Dawid Dudek,F,2024-25,Trinity Western,home
0,1,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,11,Finn Marshall,F,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,14,Abel Nesibu,D,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,17,Bwidju Mutongolo,,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,18,Mowbray Beghin,,2024-25,Trinity Western,home
0,4,2,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,20,Miguel Da Rocha,M,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,23,Tim Beckedahl,,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,26,Ruben Koudelka,D,2024-25,Trinity Western,home
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,1,Alexander Cordeiro,GK,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,4,Jonny Grant,,2024-25,Mount Royal,away
0,1,1,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,5,Adam Hajdecki,DEF,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,6,Joey Seo,MID,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,8,Xander Roxburgh,,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,9,Emmanuel Dan-Adokiene,FOR,2024-25,Mount Royal,away
2,2,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,10,Thomas Powell,MID,2024-25,Mount Royal,away
0,2,1,1,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,11,Charles Tchouya Nana,FOR,2024-25,Mount Royal,away
0,1,1,1,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,17,Christian Rossi,,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,19,Mario Banovic,DEF,2024-25,Mount Royal,away
0,4,1,1,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,20,Jordan Low,MID,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,21,Luca Alberti,,2024-25,Mount Royal,away
0,3,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,22,Francis Powell,MID,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,24,Grant Verhoeven,MID,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,26,Malcolm Kengni,MID,2024-25,Mount Royal,away
1,1,1,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,27,Kieran Eve,,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,29,Austin Petri,,2024-25,Mount Royal,away
0,0,0,0,Mount Royal,Fri. 13,Trinity Western,2024-25__fri-13__trinity-western__mount-royal,36,David Saavedra,,2024-25,Mount Royal,away
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,2,Damon Field,D,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,3,Kyle Boell,D,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,6,Thomas Denness,,2024-25,UBC,home
1,1,1,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,8,Will Hughes,D,2024-25,UBC,home
0,2,2,1,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,9,Simon Rolfson,F,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,11,Ben Gingras,,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,12,Ziad El Hasumi,,2024-25,UBC,home
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,14,Cole Rosenlund,M,2024-25,UBC,home
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,18,Karim Bey,M,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,19,Nicholas Bilodeau,D,2024-25,UBC,home
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,20,Kai Sakaguchi,F,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,22,Jeremy Dalla Costa,D,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,24,Brady Indzeoski,,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,25,Carson Moore,F,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,27,Alex Loturi,,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,28,Brandon Francis,,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,30,Armaan Thawer,GK,2024-25,UBC,home
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,1,Bennett McKay,GK,2024-25,Lethbridge,away
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,4,Marcus Puhalj,D,2024-25,Lethbridge,away
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,6,Noah Hrdlicka,D,2024-25,Lethbridge,away
0,3,1,1,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,7,Thomas Pena,F,2024-25,Lethbridge,away
0,3,2,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,8,Chris Lee,D,2024-25,Lethbridge,away
0,3,2,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,9,Max Comsia,F,2024-25,Lethbridge,away
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,10,Connor Mrazek,,2024-25,Lethbridge,away
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,11,Brennen Fuerst,M,2024-25,Lethbridge,away
1,4,2,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,12,Joven Mann,M,2024-25,Lethbridge,away
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,13,Eric Lajeunesse,D,2024-25,Lethbridge,away
0,3,1,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,14,Oliver Herbert,M,2024-25,Lethbridge,away
0,1,1,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,19,Jost Hausendorf,,2024-25,Lethbridge,away
0,0,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,24,Luke Norman,,2024-25,Lethbridge,away
0,1,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,28,Markus Kaiser,,2024-25,Lethbridge,away
0,4,0,0,Lethbridge,Fri. 13,UBC,2024-25__fri-13__ubc__lethbridge,35,Henri Godbout,F,2024-25,Lethbridge,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,1,Hany Shafie,,2024-25,UNBC,home
0,1,1,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,2,Doohyeon Kim,,2024-25,UNBC,home
0,1,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,3,Milan Ponjevic,,2024-25,UNBC,home
0,1,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,5,Joey Plenzik,,2024-25,UNBC,home
1,1,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,6,Soliman Aria,,2024-25,UNBC,home
0,3,3,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,7,Aidan Izadi,,2024-25,UNBC,home
0,1,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,9,Kimia Kassanda,,2024-25,UNBC,home
1,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,10,Gianmarco Plenzik,,2024-25,UNBC,home
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,11,Isaiah Zarate,,2024-25,UNBC,home
0,2,1,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,12,Efe Udolu-Joshua,,2024-25,UNBC,home
1,1,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,14,James Greco-Taylor,,2024-25,UNBC,home
0,3,2,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,19,Dominic Anamali,,2024-25,UNBC,home
0,1,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,21,Felipe Raed Di Bari,,2024-25,UNBC,home
0,1,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,22,Jacob Hunter,,2024-25,UNBC,home
0,5,5,2,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,23,Owen Antoniuk,,2024-25,UNBC,home
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,24,Spencer McCallum,,2024-25,UNBC,home
0,2,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,26,William Omoreniye,,2024-25,UNBC,home
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,1,Yanni Ntapas,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,3,Adam Korduner,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,4,Matt Botelho,,2024-25,Calgary,away
0,2,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,6,Luke Graham,,2024-25,Calgary,away
1,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,8,Hagon Kim,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,9,Cole Gunhold,,2024-25,Calgary,away
0,2,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,12,Jacob Wedel,,2024-25,Calgary,away
1,4,3,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,13,Isaac Tate,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,14,Charlie Stewart,,2024-25,Calgary,away
0,1,1,1,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,15,Anton Zadonsky,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,16,Trevor Scott,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,17,Connor Lewis,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,20,James Jordan,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,21,Koss Nystedt,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,22,Colin Stauffer,,2024-25,Calgary,away
0,0,0,0,Calgary,Fri. 13,UNBC,2024-25__fri-13__unbc__calgary,27,Logan Pierce,,2024-25,Calgary,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,1,Jaron Slopinski,GK,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,2,Robert Mackay,MF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,5,Holden McLeay,DF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,6,Malcolm Rektor,MF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,7,Mason Ogoke,MF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,8,Matthew Hnatiw,MF,2024-25,UFV,home
0,1,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,9,Robert Woodroffe-Brown,ST,2024-25,UFV,home
0,3,1,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,10,Ethan Cabral,MF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,11,Ilyich Gharahmadani,,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,12,Luke Mackie,MF,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,14,Rajesh Rodney,,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,17,Sergio Molina,FB,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,18,Aydin Wiebe,FB,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,23,Ryan Ko,,2024-25,UFV,home
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,2,Michael Beecroft,D,2024-25,Saskatchewan,away
0,1,1,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,3,Dulain Panditha,D,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,4,Carson Muter,D,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,5,William Stuart,,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,6,Gurnaj Sidhu,,2024-25,Saskatchewan,away
0,2,1,1,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,7,Mateo Brazinha,F,2024-25,Saskatchewan,away
0,1,1,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,8,Anthony Vega,M,2024-25,Saskatchewan,away
0,4,1,1,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,9,Dante Colebourne,M,2024-25,Saskatchewan,away
0,2,2,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,10,Harjoven Sidhu,,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,11,Kevin Mailand,M,2024-25,Saskatchewan,away
0,1,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,12,Bhagvir Sidhu,D,2024-25,Saskatchewan,away
0,2,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,16,Jeevan Dhaliwal,,2024-25,Saskatchewan,away
0,1,1,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,17,Riku Suga,,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,21,Ebi Igali,D,2024-25,Saskatchewan,away
0,1,1,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,22,Adam Szymanski,D,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,24,Nathan Cervo,,2024-25,Saskatchewan,away
0,0,0,0,Saskatchewan,Fri. 13,UFV,2024-25__fri-13__ufv__saskatchewan,25,Jackson Cowx,GK,2024-25,Saskatchewan,away
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,1,Liam Collens,,2024-25,UBC,home
0,1,1,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,3,Joel Martins-Correia,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,4,Patrick Kondraciuk,,2024-25,UBC,home
1,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,6,Jake Bosch,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,8,Thomas Hope,,2024-25,UBC,home
0,2,1,1,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,9,Marcus Velado-Tsegaye,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,10,Rilind Idrizi,,2024-25,UBC,home
0,1,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,11,Habib Assem,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,14,Rodane Cato,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,16,Prince Amanda,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,19,Eric Normandeau,,2024-25,UBC,home
0,1,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,23,David Chung,,2024-25,UBC,home
0,0,0,0,Alberta,Sat. 14,UBC,2024-25__sat-14__ubc__alberta,1,Bennett McKay,,2024-25,Alberta,away
